Date,Brazil,Russia,India,China,South Africa,USA,GFC,COVID
2005-05-16,0.06170246336508689,0.06840614539524509,0.054018869632581304,0.016527705607255888,0.06448622909401003,0.1593349822145596,0,0
2005-05-17,0.06203774924560679,0.07043576163621401,0.0523624159389139,0.017348481269781307,0.0646980254991319,0.16280190164385733,0,0
2005-05-18,0.06682050371772874,0.07531794796710206,0.051855038537984,0.018001952540664806,0.06779025301391095,0.16857661591376571,0,0
2005-05-19,0.0661400706072619,0.07516648406852228,0.05270796665302087,0.018102335175649936,0.06711828078311527,0.16982852274123167,0,0
2005-05-20,0.06311263633315584,0.07487365386460137,0.053257002408974505,0.01727565465224304,0.07066683327983869,0.16890157154817403,0,0
2005-05-23,0.06008520205904977,0.07473228755926026,0.05433397770263253,0.011679814823562729,0.07192991002311083,0.17115143193921845,0,0
2005-05-24,0.06333944736997812,0.08656161803834056,0.055015999745777214,0.012272269198670999,0.07288491926802393,0.1702854643772831,0,0
2005-05-25,0.0626787369583654,0.08635461737694822,0.05587667204219672,0.011935692128426795,0.0716526492745877,0.1682869436659351,0,0
2005-05-27,0.07034100546318758,0.08744515744672254,0.05881732464169141,0.00796172075519233,0.07744431824373799,0.17197863133565477,0,0
2005-05-31,0.06986766069068892,0.08897999161899767,0.05901466774657939,0.009691844993465287,0.07776586369515026,0.1687086019154087,0,0
2005-06-01,0.07718478196556416,0.08528932129027045,0.059409620997092724,0.005450186593603856,0.07916179454708977,0.17229748860695093,0,0
